#SHEETINFO | name=*Klasa 4: Liczby rzymskie,,
Teoria: https://matematyka.wiki/liczby-rzymskie,,
,,
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q6",=ARABIC(Q6),~#place-after-tech-cols#~XLVIII
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q7",=ARABIC(Q7),~#place-after-tech-cols#~CD
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q8",=ARABIC(Q8),~#place-after-tech-cols#~MC
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q9",=ARABIC(Q9),~#place-after-tech-cols#~MDI
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q10",=ARABIC(Q10),~#place-after-tech-cols#~MDCXLIX
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q11",=ARABIC(Q11),~#place-after-tech-cols#~LXI
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q12",=ARABIC(Q12),~#place-after-tech-cols#~XLVI
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q13",=ARABIC(Q13),~#place-after-tech-cols#~XLIX
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q14",=ARABIC(Q14),~#place-after-tech-cols#~LXXIX
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q15",=ARABIC(Q15),~#place-after-tech-cols#~XCVIII
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q16",=ARABIC(Q16),~#place-after-tech-cols#~CXXXIX
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q17",=ARABIC(Q17),~#place-after-tech-cols#~CXVI
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q18",=ARABIC(Q18),~#place-after-tech-cols#~CIV
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q19",=ARABIC(Q19),~#place-after-tech-cols#~DCCCVI
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q20",=ARABIC(Q20),~#place-after-tech-cols#~DCXI
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q21",=ARABIC(Q21),~#place-after-tech-cols#~DCCCXCII
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q22",=ARABIC(Q22),~#place-after-tech-cols#~DCCXLVIII
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q23",=ARABIC(Q23),~#place-after-tech-cols#~MCDIV
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q24",=ARABIC(Q24),~#place-after-tech-cols#~CMXII
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q25",=ARABIC(Q25),~#place-after-tech-cols#~MMMCDL
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q26",=ARABIC(Q26),~#place-after-tech-cols#~MMCDXLVI
"=""Odczytaj liczbę zapisaną w systemie rzymskim:

""&Q27",=ARABIC(Q27),~#place-after-tech-cols#~MMMDCCCXCVI
,,
"=""Liczbę zapisaną w systemie arabskim zapisz w systemie rzymskim:

""&Q29",=ROMAN(Q29),~#place-after-tech-cols#~42
"=""Liczbę zapisaną w systemie arabskim zapisz w systemie rzymskim:

""&Q30",=ROMAN(Q30),~#place-after-tech-cols#~499
"=""Liczbę zapisaną w systemie arabskim zapisz w systemie rzymskim:

""&Q31",=ROMAN(Q31),~#place-after-tech-cols#~51
"=""Liczbę zapisaną w systemie arabskim zapisz w systemie rzymskim:

""&Q32",=ROMAN(Q32),~#place-after-tech-cols#~68
"=""Liczbę zapisaną w systemie arabskim zapisz w systemie rzymskim:

""&Q33",=ROMAN(Q33),~#place-after-tech-cols#~79
